RunNumber,GuessTillWin,Word
128,3630,estimated
129,3629,patience
130,4172,twist
131,4170,round
132,4169,alive
133,4168,diagnosis
134,3628,dessert
135,3627,excellent
136,3626,scramble
137,4167,four
138,4166,wave
139,3625,frequency
140,3624,merchant
141,3623,streak
142,3622,correct
143,3621,gather
144,4165,technique
145,3620,instruction
146,4164,strength
147,4163,shy
148,4162,commander
149,3619,territory
150,4161,major
151,4160,encouraging
152,3618,defense
153,4159,forehead
154,3617,slam
155,4158,piece
156,4157,relief
157,3616,margin
158,4156,entry
159,3615,transmit
160,4155,consumption
161,3614,abroad
162,4154,limb
163,4153,accounting
164,4152,halfway
165,4151,union
166,3613,workshop
167,3612,football
168,3611,initiate
169,3610,week
170,4150,special
171,4149,security
172,3609,excessive
173,3608,globe
174,3607,enjoy
175,4148,earnings
176,4147,passage
177,4146,personnel
178,4145,correspondent
179,3606,output
180,3605,feeling
181,4144,onion
182,3604,valid
183,4143,investor
184,3603,suggest
185,3602,order
186,3601,note
187,3600,symbol
188,4142,interior
189,3599,process
190,3598,estimate
191,3597,interpret
192,3596,absolutely
193,3595,credibility
194,3594,accent
195,3593,price
196,4141,endless
197,4140,lawyer
198,3592,tire
199,3591,subtle
200,4139,contest
201,3590,expedition
202,3589,director
203,4138,equally
204,4137,spit
205,3588,prayer
206,4136,classroom
207,4135,gear
208,4134,bed
209,4133,contend
210,3587,preparation
211,4132,voting
212,4131,mouse
213,3586,block
214,4130,convey
215,3585,myth
216,4129,clay
217,3584,horn
218,4128,shuttle
219,3583,shareholder
220,4127,ten
221,3582,amid
222,4126,flexible
223,3581,perceived
224,4125,zone
225,3580,beach
226,4124,classify
227,4123,oak
228,4122,tap
229,3579,stretch
230,4121,ad
231,3578,unusual
232,3577,closest
233,4120,include
234,3576,company
235,3575,portrait
236,4119,emphasize
237,4118,lifetime
238,4117,strict
239,3574,expect
240,4116,pink
241,4115,heavy
242,4114,curious
243,3573,chew
244,4113,mood
245,4112,culture
246,3572,conscience
247,3571,possibly
248,3570,opposition
249,3569,absence
250,4111,speak
251,4110,stumble
252,3568,agent
253,3567,suffer
254,3566,web
255,4108,enable
256,3565,visible
257,7,explosion
258,3564,competitor
259,3563,restrict
260,4109,holiday
261,4107,leading
262,4106,midnight
263,3562,ban
264,3561,fall
265,4105,clothes
266,4104,housing
267,4103,elevator
268,3560,comedy
269,4102,bullet
270,4101,tie
271,3559,tendency
272,3558,stimulus
273,3557,favorite
274,4100,bank
275,4099,indicate
276,4098,possible
277,4097,pocket
278,4096,distinct
279,3556,preserve
280,3555,desperately
281,3554,attendance
282,3553,naked
283,4095,impose
284,4094,conservative
285,3552,finger
286,3551,expert
287,4093,logical
288,4092,isolation
289,3550,aggression
290,4091,procedure
291,4090,representative
292,3549,excited
293,4089,disc
294,4088,expose
295,3548,machine
296,3547,son
297,3546,university
298,3545,announcement
299,3544,extended
300,3543,party
301,4087,perfect
302,4086,apparently
303,4085,rim
304,4084,establishment
305,4083,say
306,3542,progressive
307,3541,input
308,3540,demographic
309,4082,municipal
310,3539,criminal
311,3538,arrow
312,4081,pick
313,4080,physics
314,4079,infrastructure
315,3537,fun
316,4078,marble
317,3536,right
318,3535,receiver
319,3534,observer
320,3533,nomination
321,3532,medal
322,3531,verbal
323,3530,rational
324,3529,spirit
325,3528,entertainment
326,4077,dough
327,3527,anything
328,3526,lend
329,4076,hence
330,4075,bad
331,3525,rough
332,4074,election
333,4073,norm
334,3524,away
335,3523,beneath
336,4072,consensus
337,3522,smile
338,3521,visual
339,3520,effective
340,3519,regret
341,4071,transit
342,4070,stable
343,4069,water
344,3518,icon
345,4068,huge
346,4067,tube
347,3517,truck
348,3516,exposure
349,3515,grand
350,3514,aside
351,3513,status
352,4066,occur
353,4065,numerous
354,4064,somebody
355,4063,acquire
356,4062,rush
357,4061,tax
358,4060,wage
359,4059,surprisingly
360,4058,bucket
361,3512,spine
362,4057,turn
363,4056,aesthetic
364,4055,cow
365,3511,confession
366,3510,build
367,4054,could
368,4053,hang
369,3509,influential
370,3508,passing
371,4052,awful
372,4051,cruel
373,4050,create
374,4049,cheat
375,4048,purse
376,3507,explore
377,3506,rhetoric
378,4047,great
379,3505,Mr
380,4046,Muslim
381,3504,validity
382,3503,window
383,3502,focus
384,3501,public
385,4045,ownership
386,4044,cartoon
387,3500,biography
388,3499,everywhere
389,3498,builder
390,3497,predict
391,3496,freedom
392,4043,likelihood
393,3495,author
394,4042,educational
395,3494,exploit
396,3493,organization
397,4041,controversial
398,3492,bend
399,4040,belt
400,4039,apple
401,3491,state
402,3490,extra
403,4038,auto
404,3489,anymore
405,3488,kit
406,3487,n't
407,4037,bush
408,3486,mail
409,3485,plant
410,4036,steal
411,4035,consent
412,4034,interval
413,4033,population
414,4032,shout
415,4031,solar
416,4030,entity
417,3484,violation
418,3483,device
419,3482,Spanish
420,4029,breath
421,3481,already
422,3480,distribution
423,4028,hurry
424,4027,tooth
425,4026,invest
426,4025,squeeze
427,4024,accommodate
428,4023,cute
429,3478,chronic
430,4022,anyway
431,3477,canvas
432,3476,creativity
433,4021,center
434,4020,dried
435,4019,borrow
436,3475,treatment
437,4018,fault
438,4017,pig
439,4016,screen
440,4015,conclusion
441,4014,missing
442,4013,road
443,4012,consistent
444,3474,withdrawal
445,4011,purchase
446,4010,noon
447,4009,tone
448,4008,romance
449,3473,diamond
450,3472,revelation
451,3471,speaker
452,4007,word
453,4006,protective
454,3470,rabbit
455,4005,cop
456,4004,proclaim
457,4003,collection
458,4002,growing
459,3469,glad
460,4001,conversion
461,4000,fast
462,3999,devastating
463,3468,element
464,3998,besides
465,3997,gross
466,3467,string
467,3466,army
468,3465,small
469,3996,inspector
470,3464,bike
471,3463,twentieth
472,3995,starting
473,3994,meanwhile
474,3993,across
475,3992,corporate
476,3462,celebrity
477,3991,prominent
478,3990,tighten
479,3461,jeans
480,3460,leave
481,3989,license
482,3459,behave
483,3988,electrical
484,3458,juice
485,3987,driver
486,3457,manufacturer
487,3456,fresh
488,3455,load
489,3454,highlight
490,3453,blink
491,3986,parade
492,3452,grant
493,3451,weave
494,3985,commitment
495,3984,episode
496,3983,cabinet
497,3981,pie
498,3450,whoever
499,3449,mysterious
500,3448,appreciate
501,8,carry
502,3447,integrated
503,3982,field
504,3980,exhaust
505,3446,everything
506,3445,trouble
507,3979,slap
508,3978,sheer
509,3977,restaurant
510,3444,theater
511,3976,drift
512,3443,jump
513,3442,reserve
514,3975,would
515,3974,necessarily
516,3441,gang
517,3440,spread
518,3439,arrange
519,3973,tobacco
520,3438,gentle
521,3972,retailer
522,3971,site
523,3437,thrive
524,3436,integrate
525,3970,severe
526,3435,refuge
527,3969,laugh
528,3968,mirror
529,3967,drama
530,3434,essentially
531,3966,expansion
532,3433,statement
533,3965,careful
534,3432,pastor
535,3431,tend
536,3964,broken
537,3430,virtual
538,3429,homeless
539,3428,attend
540,3963,sunny
541,3962,adopt
542,3961,factor
543,3960,perform
544,3427,partly
545,3426,intend
546,3425,coming
547,3959,qualify
548,3958,sculpture
549,3957,pitch
550,3424,several
551,3423,working
552,3422,parking
553,3956,lawsuit
554,3421,believe
555,3420,architect
556,3419,basically
557,3418,cooperation
558,3955,protocol
559,3417,spokesman
560,3416,tower
561,3415,inventory
562,3414,accurate
563,3413,buy
564,3954,basic
565,3953,addition
566,3952,colony
567,3951,apologize
568,3950,true
569,3949,boyfriend
570,3412,bow
571,3948,selection
572,3947,length
573,3411,suspend
574,3410,perfectly
575,3409,momentum
576,3408,rage
577,3946,proposed
578,3407,desperate
579,3945,cord
580,3406,boast
581,3405,former
582,3944,busy
583,3404,jungle
584,3403,forbid
585,3402,officer
586,3401,premise
587,3943,theology
588,3942,regulator
589,3400,dimension
590,3941,attach
591,3399,pen
592,3398,British
593,3397,five
594,3396,chemical
595,3940,crazy
596,3395,sometime
597,3394,quarter
598,3939,bread
599,3393,teach
600,3392,value
601,3391,appreciation
602,3938,notice
603,3390,flour
604,3389,development
605,3937,base
606,3388,steadily
607,3387,three
608,3936,lemon
609,3386,corporation
610,3935,brave
611,3385,Soviet
612,3384,none
613,3383,stick
614,3934,increase
615,3933,sponsor
616,3932,sample
617,3931,photographer
618,3382,swimming
619,3381,endorse
620,3380,teen
621,3930,generation
622,3929,behavioral
623,3928,placement
624,3379,ago
625,3378,eyebrow
626,3927,baby
627,3926,reflect
628,3377,frequently
629,3925,horror
630,3376,present
631,3924,discover
632,3923,shade
633,3922,president
634,3375,spending
635,3921,adjustment
636,3920,vanish
637,3919,wonder
638,3918,exclusive
639,3374,gender
640,3373,disappointed
641,3372,math
642,3371,technology
643,3370,fourth
644,3369,bombing
645,3368,French
646,3367,gravity
647,3366,nearly
648,3917,gradually
649,3916,frown
650,3915,involved
651,3365,video
652,3914,factory
653,3913,camera
654,3912,report
655,3911,item
656,3910,actual
657,3364,characteristic
658,3909,kick
659,3363,loan
660,3362,topic
661,3361,household
662,3908,pan
663,3360,efficient
664,3359,ice
665,3358,assembly
666,3907,grandfather
667,3906,surface
668,3357,American
669,3356,plain
670,3355,poetry
671,3905,odds
672,3354,parish
673,3353,sack
674,3904,gentleman
675,3352,separate
676,3903,biological
677,3902,photography
678,3351,sensor
679,3901,Canadian
680,3350,involvement
681,3349,weird
682,3348,therapist
683,3900,judicial
684,3347,brand
685,3346,dynamics
686,3345,thread
687,3344,occasion
688,3899,stare
689,3898,ultimate
690,3343,deny
691,3897,pass
692,3896,supply
693,3895,replacement
694,3894,become
695,3342,mark
696,3341,speculate
697,3340,taste
698,3339,religious
699,3893,extensive
700,3892,make
701,3338,plan
702,3337,root
703,3891,tape
704,3890,odd
705,3336,blessing
706,3335,pleasant
707,3889,downtown
708,3334,alone
709,3888,lightly
710,3887,precise
711,3886,ensure
712,3885,immune
713,3884,Asian
714,3333,rip
715,3332,thus
716,3331,bond
717,3330,answer
718,3329,teaspoon
719,3328,consequently
720,3327,cease
721,3326,supermarket
722,3325,filter
723,3324,probably
724,3323,river
725,3883,scholar
726,3322,brake
727,3321,convinced
728,3882,screening
729,3881,frustrate
730,3880,summer
731,3320,manipulate
732,3319,midst
733,3879,density
734,3318,sexy
735,3878,leather
736,3877,depending
737,3876,capable
738,3875,practically
739,3874,bolt
740,3317,cave
741,3316,donate
742,3873,miracle
743,3315,insight
744,3314,interact
745,3313,remain
746,3312,laboratory
747,3311,actress
748,3872,stroke
749,3871,swear
750,3870,related
751,3310,mouth
752,3309,shut
753,3869,mandate
754,3868,craft
755,3308,door
756,3867,frequent
757,3866,power
758,3865,laughter
759,3864,hand
760,3863,wall
761,3862,training
762,3861,Christian
763,3860,critic
764,3859,diabetes
765,3858,deem
766,3307,sufficient
767,3857,belief
768,3306,collaboration
769,3856,scene
770,3305,scan
771,3304,fishing
772,3303,ah
773,3302,competition
774,3855,negative
775,3301,drinking
776,3854,indication
777,3853,opposed
778,3300,economics
779,3299,confrontation
780,3298,hearing
781,3852,log
782,3297,mystery
783,3296,grin
784,3851,loss
785,3295,appeal
786,3850,aggressive
787,3294,somewhere
788,3849,individual
789,3848,kid
790,3847,signal
791,3293,treat
792,3292,influence
793,3846,retirement
794,3845,column
795,3291,district
796,3844,person
797,3843,railroad
798,3290,benefit
799,3289,therapy
800,3288,driving
801,3287,diplomatic
802,3286,reminder
803,3285,rise
804,3284,nowhere
805,3842,lost
806,3841,successfully
807,3283,tip
808,3840,tropical
809,3839,infection
810,3838,volume
811,3282,moderate
812,3837,tribe
813,3281,supplier
814,3280,circle
815,3279,reception
816,3836,society
817,3278,idea
818,3277,normal
819,3835,Cuban
820,3834,method
821,3833,sheep
822,3832,meantime
823,3479,via
824,3276,gas
825,3831,rebel
826,3830,import
827,3829,handsome
828,3275,two
829,3274,proud
830,3828,bone
831,3827,exam
832,3826,effort
833,3273,half
834,3825,seven
835,3272,engineer
836,3271,ask
837,3824,metropolitan
838,3823,backyard
839,3822,assistant
840,3270,abuse
841,3821,courage
842,3269,network
843,3268,ally
844,3267,tomorrow
845,3820,bicycle
846,3819,dose
847,3818,woman
848,3266,perspective
849,3817,relationship
850,3816,routinely
851,3265,milk
852,3264,attention
853,3815,collector
854,3814,refrigerator
855,3813,debt
856,3812,lift
857,3811,cash
858,3810,regarding
859,3263,library
860,3262,performer
861,3261,never
862,3260,brutal
863,3809,husband
864,3808,rescue
865,3807,anxiety
866,3259,modern
867,3258,preach
868,3257,everyone
869,3256,soon
870,3806,meaningful
871,3255,big
872,3805,innocent
873,3254,profound
874,3253,north
875,3804,civic
876,3803,unfortunately
877,3802,reduction
878,3252,identification
879,3801,gifted
880,3251,buck
881,3800,squad
882,3250,together
883,3249,soften
884,3799,properly
885,3248,retired
886,3798,works
887,3247,advice
888,3797,trap
889,3796,ability
890,3795,suddenly
891,3794,genetic
892,3793,lovely
893,3792,reliable
894,3791,moment
895,3790,golf
896,3789,term
897,3788,bounce
898,3246,sudden
899,3787,net
900,3245,explicit
901,3786,conception
902,3785,fatal
903,3244,Catholic
904,3243,ceremony
905,3784,offender
906,3783,new
907,3782,brain
908,3781,dozen
909,3242,slot
910,3780,hospital
911,3779,broadcast
912,3241,south
913,3240,enact
914,3778,handful
915,3239,hear
916,3238,immediately
917,3777,care
918,3776,stand
919,3775,rope
920,3774,suspicion
921,3773,perception
922,3772,specify
923,3771,clock
924,3770,background
925,3769,motor
926,3768,student
927,3767,sexuality
928,3766,bit
929,3765,floor
930,3764,seem
931,3763,pencil
932,3762,elder
933,3761,temporary
934,3760,crop
935,3759,traditional
936,3758,according
937,3757,execute
938,3756,experienced
939,3755,marketing
940,3754,specialty
941,3753,dissolve
942,3752,easy
943,3751,mineral
944,3750,wagon
945,3749,glance
946,3748,hay
947,3747,hormone
948,3746,way
949,3745,point
950,3744,realize
951,3743,joint
952,3742,inquiry
953,3741,review
954,3740,quarterback
955,3739,minor
956,3738,annual
957,3737,mobile
958,3736,direction
959,3735,row
960,3734,phase
961,3733,comprise
962,3732,target
963,3731,proposal
964,3730,safely
965,3729,birthday
966,3728,boss
967,3726,aide
968,9,equation
969,3727,magnitude
970,3725,forth
971,3724,season
972,3723,inner
973,3722,steer
974,3721,protein
975,3720,wood
976,3719,sympathy
977,3718,significantly
978,3717,observation
979,3716,reader
980,3715,silver
981,3714,employee
982,3713,worry
983,3712,republic
984,3711,candy
985,3710,commissioner
986,3709,manufacturing
987,3708,admire
988,3707,texture
989,3706,overnight
990,3705,maker
991,3704,radiation
992,3703,publisher
993,3702,enterprise
994,3701,defendant
995,3700,roof
996,3699,around
997,3698,transaction
998,3697,write
999,3696,selected
1000,3695,camp
