RunNumber,GuessTillWin,Word
800,2534,driving
801,1283,diplomatic
802,3979,reminder
803,1597,rise
804,1449,nowhere
805,242,lost
806,623,successfully
807,3390,tip
808,2241,tropical
809,4047,infection
810,3542,volume
811,3058,moderate
812,1169,tribe
813,676,supplier
814,3996,circle
815,2988,reception
816,2296,society
817,1491,idea
818,168,normal
819,3502,Cuban
820,734,method
821,663,sheep
822,2699,meantime
823,1566,via
824,1114,gas
825,546,rebel
826,1006,import
827,3213,handsome
828,763,two
829,2620,proud
830,2785,bone
831,3465,exam
832,1514,effort
833,892,half
834,1834,seven
835,2916,engineer
836,134,ask
837,3755,metropolitan
838,2966,backyard
839,2719,assistant
840,2651,abuse
841,1768,courage
842,2518,network
843,2730,ally
844,448,tomorrow
845,1675,bicycle
846,3480,dose
847,3722,woman
848,947,perspective
849,1995,relationship
850,839,routinely
851,464,milk
852,2457,attention
853,1587,collector
854,1669,refrigerator
855,387,debt
856,3797,lift
857,3410,cash
858,1213,regarding
859,2,library
860,2580,performer
861,2645,never
862,1573,brutal
863,3204,husband
864,2185,rescue
865,717,anxiety
866,4192,modern
867,294,preach
868,3129,everyone
869,2480,soon
870,2157,meaningful
871,2875,big
872,2321,innocent
873,739,profound
874,3881,north
875,2026,civic
876,3727,unfortunately
877,1700,reduction
878,2094,identification
879,1209,gifted
880,2998,buck
881,4201,squad
882,3558,together
883,2025,soften
884,3902,properly
885,3025,retired
886,3569,works
887,4148,advice
888,1820,trap
889,2101,ability
890,1572,suddenly
891,2394,genetic
892,4100,lovely
893,3330,reliable
894,1297,moment
895,2410,golf
896,2003,term
897,1948,bounce
898,4051,sudden
899,3587,net
900,2685,explicit
901,2958,conception
902,3841,fatal
903,545,Catholic
904,2239,ceremony
905,383,offender
906,3944,new
907,2753,brain
908,3207,dozen
909,1846,slot
910,2768,hospital
911,1009,broadcast
912,653,south
913,1654,enact
914,1441,handful
915,3377,hear
916,3588,immediately
917,4002,care
918,3970,stand
919,4153,rope
920,3411,suspicion
921,862,perception
922,288,specify
923,3901,clock
924,3193,background
925,4207,motor
926,1271,student
927,1321,sexuality
928,538,bit
929,489,floor
930,531,seem
931,2739,pencil
932,241,elder
933,2366,temporary
934,2568,crop
935,1081,traditional
936,2673,according
937,1756,execute
938,1755,experienced
939,460,marketing
940,774,specialty
941,2178,dissolve
942,2854,easy
943,3849,mineral
944,522,wagon
945,2418,glance
946,2258,hay
947,3921,hormone
948,781,way
949,4163,point
950,4139,realize
951,336,joint
952,314,inquiry
953,1503,review
954,3876,quarterback
955,1915,minor
956,1386,annual
957,2575,mobile
958,3654,direction
959,2874,row
960,1969,phase
961,1001,comprise
962,2190,target
963,2398,proposal
964,1558,safely
965,78,birthday
966,186,boss
967,4038,aide
968,3331,equation
969,267,magnitude
970,3363,forth
971,3662,season
972,482,inner
973,347,steer
974,458,protein
975,718,wood
976,1038,sympathy
977,454,significantly
978,3414,observation
979,436,reader
980,911,silver
981,1916,employee
982,1660,worry
983,1501,republic
984,2283,candy
985,2711,commissioner
986,2301,manufacturing
987,1648,admire
988,708,texture
989,3906,overnight
990,5,maker
991,79,radiation
992,3764,publisher
993,3003,enterprise
994,1958,defendant
995,3964,roof
996,2066,around
997,2182,transaction
998,1228,write
999,4117,selected
1000,4176,camp
