RunNumber,GuessTillWin,Word
466,3154,clinical
467,2413,mutual
468,302,answer
469,960,illustrate
470,456,alongside
471,2795,biography
472,2011,participant
473,3684,ambassador
474,4078,currency
475,3564,correct
476,2502,provide
477,3688,wise
478,3040,studio
479,399,brilliant
480,3922,weather
481,565,fellow
482,335,wonderful
483,3579,diamond
484,55,fundamental
485,16,reminder
486,3361,roughly
487,3338,nervous
488,713,every
489,2490,egg
490,2349,depend
491,3796,grain
492,3606,reflection
493,459,fit
494,1355,rapidly
495,3659,tooth
496,3175,ahead
497,1382,philosophical
498,3220,form
499,3728,notice
500,4127,tail
